text,intent,label
please further elaborate your response.,general_explain,20
i am not so clear about your answers.,general_explain,20
could you again elaborate me on your answers please.,general_explain,20
"s1, rephrase me further on it please.",general_explain,20
"s2, do not get your answer.",general_explain,20
"s2, i can not catch up with you.",general_explain,20
will you further elaborate me on what you have said please.,general_explain,20
"s2, i was not clear about it.",general_explain,20
i was unclear about what you have said.,general_explain,20
i don't quite catch that.,general_explain,20
i do not get the last sentence.,general_explain,20
can you further explain me on it please.,general_explain,20
again clarify me on your answers please.,general_explain,20
"s1, please clarify me about your answers once again.",general_explain,20
please further rephrase it.,general_explain,20
i could not quite catch up with you.,general_explain,20
i can not quite catch up with you.,general_explain,20
your answer was not so clear.,general_explain,20
"s1, can you please again rephrase to me.",general_explain,20
elaborate me about your answers further.,general_explain,20
can you please clarify once again.,general_explain,20
"s2, i could not quite catch up with you.",general_explain,20
"s1, can you rephrase me more on the last sentence please.",general_explain,20
"s2, i was unclear about your answers.",general_explain,20
will you explain me more on what you just said please.,general_explain,20
what you have said is not so clear.,general_explain,20
can you elaborate me on your answers again.,general_explain,20
can you explain me further on what you just said.,general_explain,20
what you just said was not so clear to me.,general_explain,20
explain further please.,general_explain,20
could you please further elaborate me about what you have just said.,general_explain,20
i don't understand what you just said now.,general_explain,20
your words was not so clear.,general_explain,20
i do not catch up with you.,general_explain,20
will you further elaborate me on it please.,general_explain,20
would you please elaborate more on your response to me.,general_explain,20
i did not catch that.,general_explain,20
could you elaborate me more on your response please.,general_explain,20
i was not clear about what you just said now.,general_explain,20
i could not understand this.,general_explain,20
explain further on last sentence to me please.,general_explain,20
please rephrase more on what you have just said to me.,general_explain,20
can you please further explain me about that.,general_explain,20
further elaborate me on what you have said please.,general_explain,20
once again elaborate me on that.,general_explain,20
i don't get this.,general_explain,20
"s2, i don't get your words.",general_explain,20
please rephrase me more on what you said now.,general_explain,20
what did you mean by it.,general_explain,20
"s1, will you please further explain me about what you said.",general_explain,20
could you clarify further on what you said now to me please.,general_explain,20
"s2, i am unclear about it.",general_explain,20
i am unclear about your answer.,general_explain,20
would you again explain the last sentence to me please.,general_explain,20
please explain me more on what you've just said.,general_explain,20
i am not so clear about that.,general_explain,20
what do you mean.,general_explain,20
will you once again rephrase me about what you just said now.,general_explain,20
i was not so clear about your answers.,general_explain,20
"s1, again elaborate me on what you have just said please.",general_explain,20
explain further.,general_explain,20
"s2, i was not clear about that.",general_explain,20
please will you elaborate further on last sentence.,general_explain,20
will you please clarify again.,general_explain,20
explain me further on what you have said please.,general_explain,20
please will you explain me more on what you've said.,general_explain,20
"s1, please explain me more on your answers.",general_explain,20
will you explain me about the last sentence further please.,general_explain,20
what do you mean by it.,general_explain,20
what you have said was not so clear.,general_explain,20
"s2, i am unclear about your words.",general_explain,20
will you please rephrase me further on that.,general_explain,20
can you please further elaborate what you just said.,general_explain,20
i couldn't get what you've said.,general_explain,20
can you elaborate further on this to me please.,general_explain,20
"s2, i could not catch up with you.",general_explain,20
can you please clarify me more on your answers.,general_explain,20
what did you mean by saying this.,general_explain,20
could not understand it.,general_explain,20
would you please once again explain me about your words.,general_explain,20
"s2, do not get the last sentence.",general_explain,20
i don't understand what you have said.,general_explain,20
"s2, can not get this.",general_explain,20
your response was not clear.,general_explain,20
"s2, i can not quite catch that.",general_explain,20
please once again rephrase me about what you have said.,general_explain,20
i didn't catch that.,general_explain,20
will you rephrase this again to me please.,general_explain,20
"s1, explain more on your response.",general_explain,20
"s2, i didn't catch up with you.",general_explain,20
rephrase me about what you've said further please.,general_explain,20
please clarify once again.,general_explain,20
can you please explain more on last sentence to me.,general_explain,20
"s1, would you further elaborate to me please.",general_explain,20
"s2, last sentence was not clear.",general_explain,20
"s2, i didn't catch that.",general_explain,20
clarify further on that to me please.,general_explain,20
please elaborate once again to me.,general_explain,20
i did not quite catch that.,general_explain,20
your answer is not clear.,general_explain,20
i was not clear about your response.,general_explain,20
could you once again rephrase me about your answers.,general_explain,20
